ID;carID;NAME;MAKE;MODEL;YEAR;MPG;TRANSMISSION;DOORS;SUBMODEL;MSRP;RATING;CONSUMER_RATING;PHOTO
459812;200467053;Limited 4dr SUV (3.5L 6cyl 6A);Ford;Explorer;2014;"Highway:24;City:17";AUTOMATIC;4;Explorer SUV;38100;B;3,988;http://media.ed.edmunds-media.com/ford/explorer/2014/oem/2014_ford_explorer_4dr-suv_xlt_fq_oem_1_300.jpg
465197;200467056;XLT 4dr SUV (3.5L 6cyl 6A);Ford;Explorer;2014;"Highway:24;City:17";AUTOMATIC;4;Explorer SUV;32900;B;3,988;http://media.ed.edmunds-media.com/ford/explorer/2014/oem/2014_ford_explorer_4dr-suv_xlt_fq_oem_1_300.jpg
462068;200467052;4dr SUV AWD (3.5L 6cyl 6A);Ford;Explorer;2014;"Highway:23;City:17";AUTOMATIC;4;Explorer SUV;32015;B;3,988;http://media.ed.edmunds-media.com/ford/explorer/2014/oem/2014_ford_explorer_4dr-suv_xlt_fq_oem_1_300.jpg
463592;200467051;4dr SUV (3.5L 6cyl 6A);Ford;Explorer;2014;"Highway:24;City:17";AUTOMATIC;4;Explorer SUV;30015;B;3,988;http://media.ed.edmunds-media.com/ford/explorer/2014/oem/2014_ford_explorer_4dr-suv_xlt_fq_oem_1_300.jpg
467352;200467057;XLT 4dr SUV AWD (3.5L 6cyl 6A);Ford;Explorer;2014;"Highway:23;City:17";AUTOMATIC;4;Explorer SUV;34900;B;3,988;http://media.ed.edmunds-media.com/ford/explorer/2014/oem/2014_ford_explorer_4dr-suv_xlt_fq_oem_1_300.jpg
465030;200467055;Sport 4dr SUV AWD (3.5L 6cyl Turbo 6A);Ford;Explorer;2014;"Highway:22;City:16";AUTOMATIC;4;Explorer SUV;41675;B;3,988;http://media.ed.edmunds-media.com/ford/explorer/2014/oem/2014_ford_explorer_4dr-suv_xlt_fq_oem_1_300.jpg
462095;200467054;Limited 4dr SUV AWD (3.5L 6cyl 6A);Ford;Explorer;2014;"Highway:23;City:17";AUTOMATIC;4;Explorer SUV;40100;B;3,988;http://media.ed.edmunds-media.com/ford/explorer/2014/oem/2014_ford_explorer_4dr-suv_xlt_fq_oem_1_300.jpg
460248;200489499;XLT 4dr SuperCrew 5.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:23;City:17";AUTOMATIC;4;F-150 SuperCrew;35535;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
464286;200489538;Lariat 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;43865;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
464248;200489525;XL 4dr SuperCab 4WD 6.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:21;City:16";AUTOMATIC;4;F-150 SuperCab;32365;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
459167;200489534;Platinum 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;51630;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
462710;200489500;XLT 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;36835;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
462731;200489510;XLT 4dr SuperCab 6.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:23;City:17";AUTOMATIC;4;F-150 SuperCab;33035;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
464475;200489511;XLT 4dr SuperCab 8 ft. LB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCab;34335;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466899;200489530;STX 4dr SuperCab 4WD 6.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:21;City:16";AUTOMATIC;4;F-150 SuperCab;34885;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
460108;200489545;King Ranch 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;48605;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
460606;200489547;FX4 4dr SuperCab 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCab;40570;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
459096;200489544;Lariat 4dr SuperCab 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCab;37640;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
467942;200489535;Platinum 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;47905;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
463264;200724206;XLT 4dr SuperCab 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCab;34035;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
462089;200489537;Lariat 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;43570;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
467756;200489502;Limited 4dr SuperCrew 4WD 5.5 ft. SB (3.5L 6cyl Turbo 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;54410;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
461323;200489513;XL 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;37015;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
459563;200489539;Lariat 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;40140;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
467602;200489509;XLT 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;40260;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
462562;200489501;Limited 4dr SuperCrew 5.5 ft. SB (3.5L 6cyl Turbo 6A);Ford;F-150;2014;"Highway:22;City:16";AUTOMATIC;4;F-150 SuperCrew;50985;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
461588;200489504;XLT 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCab;37760;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
465691;200489690;STX 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;38385;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
460894;200489519;XL 4dr SuperCrew 5.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:23;City:17";AUTOMATIC;4;F-150 SuperCrew;32590;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
459151;200489531;STX 4dr SuperCab 6.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:23;City:17";AUTOMATIC;4;F-150 SuperCab;31460;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466417;200489543;Lariat 4dr SuperCab 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCab;41065;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466837;200489512;XL 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;37315;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466918;200724214;XLT 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;36535;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
464133;200489540;Lariat 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;40440;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466101;200489503;XLT 4dr SuperCab 4WD 6.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:21;City:16";AUTOMATIC;4;F-150 SuperCab;36460;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
464289;200489546;King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;48305;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
461936;200489508;XLT 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;39960;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
459301;200489549;FX4 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;43075;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
462284;200489551;FX2 4dr SuperCab 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCab;36455;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
463290;200489548;FX4 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;43370;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
462413;200489515;XL 4dr SuperCab 6.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:23;City:17";AUTOMATIC;4;F-150 SuperCab;28940;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466814;200489689;STX 4dr SuperCrew 5.5 ft. SB (3.7L 6cyl 6A);Ford;F-150;2014;"Highway:23;City:17";AUTOMATIC;4;F-150 SuperCrew;33960;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
460996;200489536;Platinum 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;48205;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
459714;200489550;FX2 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;38995;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
464829;200489533;Platinum 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCrew;51330;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
467474;200489524;XL 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCab;33660;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466134;200489514;XL 4dr SuperCab 8 ft. LB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCab;30240;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
460496;200489541;King Ranch 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;44880;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
461995;200724210;XLT 4dr SuperCab 4WD 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:19;City:14";AUTOMATIC;4;F-150 SuperCab;37460;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
466798;200489542;King Ranch 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;45180;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
461086;200489518;XL 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A);Ford;F-150;2014;"Highway:21;City:15";AUTOMATIC;4;F-150 SuperCrew;33890;B;4,6;http://media.ed.edmunds-media.com/ford/f-150/2013/oem/2013_ford_f-150_extended-cab-pickup_xlt_fq_oem_1_300.jpg
459306;200481436;King Ranch 4dr Crew Cab SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;49515;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
464919;200481445;King Ranch 4dr Crew Cab 4WD LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;52910;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
461798;200481455;XLT 4dr Crew Cab 4WD LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;41465;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
466987;200481434;XLT 4dr Crew Cab SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;38470;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
459329;200481450;Platinum 4dr Crew Cab 4WD LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;53600;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
465174;200481446;Platinum 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;53400;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
460979;200481452;Lariat 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;47315;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
465272;200481451;King Ranch 4dr Crew Cab LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;49715;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
460463;200481454;XLT 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;41265;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
460246;200481448;XLT 4dr Crew Cab LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;38665;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
463423;200481437;Lariat 4dr Crew Cab SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;44130;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
466992;200481449;Lariat 4dr Crew Cab LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;44330;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
461530;200481442;XL 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;36430;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
463615;200481444;King Ranch 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;52710;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
465101;200481453;Lariat 4dr Crew Cab 4WD LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;47520;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
464997;200481447;XL 4dr Crew Cab LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;33830;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
462255;200481435;XL 4dr Crew Cab SB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;33630;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
460734;200481443;XL 4dr Crew Cab 4WD LB (6.2L 8cyl 6A);Ford;F-250 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-250 Super Duty Crew Cab;36635;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
462616;200482775;Platinum 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;54300;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
460968;200482772;Platinum 4dr Crew Cab LB DRW (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;52510;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
465235;200482791;XL 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;37335;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
461818;200482778;King Ranch 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;53610;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
463171;200482789;XL 4dr Crew Cab 4WD LB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;37530;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
460776;200482781;King Ranch 4dr Crew Cab SB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;50415;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
461634;200482766;XLT 4dr Crew Cab 4WD SB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;42170;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
462150;200482787;Lariat 4dr Crew Cab SB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;45025;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
461503;200482776;King Ranch 4dr Crew Cab 4WD LB DRW (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;55010;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
464408;200482793;XL 4dr Crew Cab LB DRW (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;35930;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
463163;200482768;XLT 4dr Crew Cab 4WD LB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;42365;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
462358;200482786;Lariat 4dr Crew Cab LB DRW (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;46425;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
460647;200482780;King Ranch 4dr Crew Cab LB DRW (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;51815;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
464888;200482774;XLT 4dr Crew Cab SB (6.2L 8cyl 6A);Ford;F-350 Super Duty;2014;"Highway:;City:";AUTOMATIC;4;F-350 Super Duty Crew Cab;39370;B;;http://media.ed.edmunds-media.com/ford/f-250-super-duty/2014/oem/2014_ford_f-250-super-duty_extended-cab-pickup_lariat_fq_oem_2_300.jpg
